Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
43	8376.478	182.16774	8637.421	8129.5723	8688.237	174.23784	8965.358	8420.275	1000.0	1000.0	215000	538.6905	181.85345	741.7357	-172.65187	538.6909	181.851	740.0737	-183.30539	-542.8304	106.06996	2069.897938966751
44	8496.663	257.00293	8889.048	8203.495	6724.211	2910.0654	8763.64	1223.901	1000.0	1000.0	220000	546.7264	181.05739	748.53516	-214.25012	546.7261	181.05817	747.47003	-175.97603	-550.78296	106.48267	2118.472097158432
45	8511.729	299.01895	8853.025	8031.876	8252.953	1876.7443	9167.776	2650.0786	1000.0	1000.0	225000	554.1361	180.53888	754.49146	-191.01552	554.1357	180.53827	761.6141	-177.18585	-558.09283	108.63197	2168.006957054138
46	8587.812	346.4184	9223.581	8164.9023	8480.736	916.8146	9122.627	5798.2236	1000.0	1000.0	230000	561.00995	180.34	761.6275	-160.79482	561.01013	180.33846	760.6937	-138.23376	-565.5307	107.655876	2215.7157320976257
47	8544.189	306.74976	9034.961	8072.0386	8756.141	214.1952	9205.299	8518.174	1000.0	1000.0	235000	567.55634	181.3537	763.7434	-159.00328	567.5565	181.35458	764.0772	-178.11104	-571.273	108.73036	2265.516371011734
48	8533.322	136.15437	8657.835	8336.995	9182.722	76.02334	9291.813	9030.462	1000.0	1000.0	240000	573.73737	180.62766	769.54083	-193.3144	573.73645	180.62772	768.65546	-215.12398	-577.5791	107.124664	2314.5958511829376
49	8341.533	562.3005	8720.843	7226.8975	9045.021	151.53253	9315.871	8899.634	1000.0	1000.0	245000	579.4941	181.45392	774.1028	-169.442	579.4945	181.45268	774.4583	-200.69934	-583.1881	109.54985	2365.0064520835876
50	8607.864	115.36459	8727.355	8429.307	9210.616	161.20135	9396.415	8832.743	1000.0	1000.0	250000	585.9762	181.10701	776.0649	-227.35567	585.9753	181.10979	779.3331	-194.46893	-590.42834	113.25932	2414.9394171237946
51	8632.764	293.70557	9122.094	8338.486	8309.191	163.5545	8529.229	7930.472	1000.0	1000.0	255000	591.0469	180.6258	783.27216	-212.61958	591.04614	180.62636	787.796	-190.69522	-594.9169	116.64172	2461.839944124222
52	8500.038	367.62152	8855.429	7936.32	9236.189	136.19347	9498.656	8995.95	1000.0	1000.0	260000	595.58203	181.68657	782.98035	-204.0168	595.5821	181.68733	787.905	-296.3089	-599.154	113.91625	2508.764137029648
53	7595.793	2206.8	9057.866	3224.3054	8421.833	268.73254	8806.578	8057.525	1000.0	1000.0	265000	599.92645	182.94676	787.8446	-120.635925	599.92633	182.94498	787.1634	-174.82036	-604.0135	110.78725	2556.77184009552
54	8726.492	424.09378	9048.07	7891.776	7295.9233	323.42987	7823.479	6536.461	1000.0	1000.0	270000	604.6587	183.36244	788.929	-206.62941	604.6584	183.36438	788.4424	-189.47298	-608.5777	106.60562	2601.757478237152
